"","Location","Price","Rooms","Car.Parks","Property.Type","Land.Type","Land.Size.Sq.ft","Extra_Rooms"
"27779","Klcc",3900000,3,2,"Condominium","Built-up ",3660,2
"27780","Klcc",1050000,2,2,"Serviced Residence","Unknown",839,2
"27781","Klcc",1800000,3,2,"Serviced Residence","Built-up ",1332,1
"27782","Klcc",4200000,3,2,"Serviced Residence (Corner)","Built-up ",3750,1
"27783","Klcc",4e+06,3,2,"Condominium","Built-up ",3767,2
"27784","Klcc",1750000,2,1,"Serviced Residence","Built-up ",1442,1
"27785","Klcc",3500000,3,2,"Condominium","Built-up ",3294,2
"27786","Klcc",580000,1,2,"Serviced Residence","Built-up ",795,0
"27787","Klcc",638000,1,2,"Serviced Residence","Built-up ",795,0
"27788","Klcc",1100000,1,2,"Condominium","Built-up ",1032,0
"27789","Klcc",1150000,1,2,"Condominium","Built-up ",1032,0
"27790","Klcc",4570000,5,3,"Condominium (Intermediate)","Built-up ",3973,0
"27791","Klcc",2510000,3,2,"Condominium (Intermediate)","Built-up ",1798,0
"27792","Klcc",968000,1,1,"Serviced Residence","Built-up ",795,0
"27793","Klcc",985000,1,1,"Serviced Residence","Built-up ",795,1
"27794","Klcc",2787200,3,2,"Condominium","Unknown",2227,1
"27795","Klcc",1450000,2,1,"Serviced Residence (Intermediate)","Built-up ",1076,0
"27796","Klcc",1450000,1,1,"Serviced Residence (Intermediate)","Built-up ",900,0
"27797","Klcc",580000,2,2,"Serviced Residence","Built-up ",1200,0
"27798","Klcc",1399000,3,2,"Serviced Residence","Built-up ",1581,0
"27799","Klcc",950000,1,1,"Condominium","Built-up ",1032,0
"27800","Klcc",1268000,2,1,"Condominium (Studio)","Built-up ",976,0
"27801","Klcc",1886000,3,2,"Condominium","Built-up ",1535,1
"27802","Klcc",1288000,2,1,"Condominium (Studio)","Built-up ",976,0
"27803","Klcc",1400000,3,2,"Condominium","Built-up ",2630,1
"27804","Klcc",2300000,2,1,"Serviced Residence","Built-up ",1325,1
"27805","Klcc",1347906,1,1,"Condominium","Built-up ",1032,0
"27806","Klcc",1190000,1,1,"Serviced Residence","Built-up ",880,1
"27807","Klcc",1500000,1,1,"Serviced Residence","Built-up ",880,0
"27808","Klcc",1350000,2,1,"Condominium","Unknown",1078,0
"27809","Klcc",2150000,2,1,"Serviced Residence (Intermediate)","Built-up ",1270,0
"27810","Klcc",1240000,1,2,"Serviced Residence (Intermediate)","Built-up ",850,1
"27811","Klcc",9250000,5,3,"Serviced Residence (Penthouse)","Built-up ",5770,0
"27812","Klcc",9900000,5,3,"Serviced Residence (Penthouse)","Built-up ",7300,2
"27813","Klcc",8680000,3,2,"Condominium (Intermediate)","Built-up ",3218,1
"27814","Klcc",1170000,2,1,"Serviced Residence","Built-up ",795,0
"27815","Klcc",5e+06,5,5,"Serviced Residence","Built-up ",6275,2
"27816","Klcc",6500000,5,6,"Bungalow (Intermediate)","Land area ",10672,1
"27817","Klcc",7e+05,2,2,"Condominium","Built-up ",1267,1
"27818","Klcc",1380000,1,2,"Serviced Residence","Built-up ",925,0
"27819","Klcc",7e+05,2,2,"Condominium","Built-up ",1267,1
"27820","Klcc",4286400,2,2,"Serviced Residence","Built-up ",1786,1
"27821","Klcc",2736800,3,2,"Condominium","Built-up ",2488,0
"27822","Klcc",3993000,2,1,"Serviced Residence","Built-up ",2420,1
"27823","Klcc",580000,1,2,"Serviced Residence (Studio)","Built-up ",493,0
"27824","Klcc",580000,4,2,"Serviced Residence (Corner)","Land area ",2400,1
"27825","Klcc",1250000,2,2,"Serviced Residence","Built-up ",897,1
"27826","Klcc",1925000,3,2,"Serviced Residence","Built-up ",1426,0
"27827","Klcc",1010000,1,1,"Serviced Residence","Built-up ",795,1
"27828","Klcc",4552997,3,2,"Serviced Residence","Built-up ",3897,1
"27829","Klcc",1150000,1,1,"Serviced Residence","Built-up ",795,1
"27830","Klcc",1700000,3,3,"Condominium","Built-up ",1525,0
"27831","Klcc",970000,1,1,"Serviced Residence","Built-up ",795,0
"27832","Klcc",1e+06,6,2,"3-sty Terrace/Link House","Land area ",1783,0
"27833","Klcc",1600000,3,2,"Condominium","Built-up ",2013,0
"27834","Klcc",1638000,3,2,"Condominium","Built-up ",1516,0
"27835","Klcc",734900,3,2,"Condominium","Built-up ",1182,0
"27836","Klcc",998000,3,2,"Condominium","Built-up ",1032,0
"27837","Klcc",880000,3,2,"Condominium","Built-up ",1300,1
"27838","Klcc",1150000,2,2,"Condominium (Intermediate)","Built-up ",971,0
"27839","Klcc",4390000,3,2,"Serviced Residence (Intermediate)","Built-up ",2195,1
"27840","Klcc",1637500,2,1,"Condominium","Built-up ",1032,0
"27841","Klcc",1500000,2,1,"Serviced Residence (Corner)","Built-up ",1023,0
"27842","Klcc",1900000,2,1,"Serviced Residence (Corner)","Built-up ",1087,0
"27843","Klcc",580000,3,1,"Condominium (Corner)","Built-up ",1431,0
"27844","Klcc",7700000,3,4,"Serviced Residence (Penthouse)","Built-up ",2960,1
"27845","Klcc",2318400,5,2,"Serviced Residence","Built-up ",2208,0
"27846","Klcc",3616800,3,2,"Serviced Residence (Corner)","Built-up ",3897,0
"27847","Klcc",2185000,2,2,"Serviced Residence","Built-up ",2185,1
"27848","Klcc",2745000,3,2,"Serviced Residence","Built-up ",2745,1
"27849","Klcc",3500000,3,2,"Serviced Residence (Corner)","Built-up ",3897,1
"27850","Klcc",3800000,3,2,"Serviced Residence (Corner)","Built-up ",3897,1
"27851","Klcc",2817500,4,2,"Serviced Residence (Corner)","Built-up ",2450,1
"27852","Klcc",1100000,3,1,"Serviced Residence (Intermediate)","Land area ",1281,0
"27853","Klcc",2948625,2,1,"Condominium (Intermediate)","Built-up ",1646,0
"27854","Klcc",1200000,3,1,"Condominium (Corner)","Built-up ",1431,0
"27855","Klcc",3400000,3,1,"Serviced Residence (Intermediate)","Built-up ",2480,1
"27856","Klcc",3e+06,5,2,"Bungalow","Land area ",8125,0
"27857","Klcc",1600000,3,2,"Condominium","Built-up ",2013,1
"27858","Klcc",1638000,3,2,"Condominium","Built-up ",1516,0
"27859","Klcc",1e+07,4,2,"Condominium (Penthouse)","Built-up ",5600,2
"27860","Klcc",1e+06,1,1,"Condominium (Intermediate)","Built-up ",971,0
"27861","Klcc",2e+06,3,2,"Serviced Residence","Built-up ",1485,0
"27862","Klcc",3909600,2,2,"Serviced Residence (Intermediate)","Built-up ",1604,1
"27863","Klcc",3500000,3,2,"Serviced Residence (Corner)","Built-up ",1560,0
"27864","Klcc",2.8e+07,10,2,"Bungalow (EndLot)","Land area ",27000,1
"27865","Klcc",3e+06,3,2,"Condominium (Corner)","Built-up ",3700,1
"27866","Klcc",580000,3,2,"Serviced Residence","Built-up ",2745,1
"27867","Klcc",4500000,3,2,"Serviced Residence","Built-up ",2195,1
"27868","Klcc",3500000,4,2,"Condominium (Corner)","Built-up ",3685,2
"27869","Klcc",1480000,1,2,"Condominium","Built-up ",1032,0
"27870","Klcc",3e+06,4,3,"Condominium","Built-up ",3800,1
"27871","Klcc",4500000,4,2,"Serviced Residence","Built-up ",2525,1
"27872","Klcc",1.1e+07,5,2,"Condominium (Corner)","Built-up ",9526,1
"27873","Klcc",5200000,5,2,"Condominium (Corner)","Built-up ",6307,1
"27874","Klcc",2700000,3,2,"Condominium (Intermediate)","Built-up ",3109,1
"27875","Klcc",2350000,3,2,"Condominium (Corner)","Built-up ",2389,0
"27876","Klcc",4e+06,3,2,"Serviced Residence (Corner)","Built-up ",2249,1
"27877","Klcc",1850000,2,2,"Serviced Residence","Built-up ",1442,1
"27878","Klcc",1630000,3,2,"Condominium (Corner)","Built-up ",1793,1
"27879","Klcc",9e+05,1,1,"Condominium","Built-up ",1032,0
"27880","Klcc",2400000,2,1,"Serviced Residence (Intermediate)","Built-up ",1006,0
"27881","Klcc",5180000,3,2,"Serviced Residence","Built-up ",4600,2
"27882","Klcc",2550000,3,3,"Condominium","Built-up ",3109,1
"27883","Klcc",2980000,3,2,"Serviced Residence","Built-up ",3080,2
"27884","Klcc",5800000,3,2,"Serviced Residence","Built-up ",3897,2
"27885","Klcc",4e+06,3,2,"Serviced Residence (Corner)","Built-up ",3897,1
"27886","Klcc",1580000,1,2,"Serviced Residence","Built-up ",1131,1
"27887","Klcc",5880000,2,2,"Serviced Residence","Built-up ",4130,0
"27888","Klcc",2900000,3,2,"Serviced Residence (Corner)","Built-up ",1927,1
"27889","Klcc",2620000,4,2,"Serviced Residence (Corner)","Built-up ",2343,1
"27890","Klcc",1220000,2,2,"Condominium (Intermediate)","Built-up ",1411,0
"27891","Klcc",7700000,5,2,"Serviced Residence (Corner)","Built-up ",6769,2
"27892","Klcc",4800000,3,2,"Serviced Residence (Corner)","Built-up ",2195,1
"27893","Klcc",850000,1,1,"Serviced Residence","Built-up ",795,0
"27894","Klcc",2340800,2,2,"Serviced Residence (Corner)","Built-up ",1463,1
"27895","Klcc",585000,1,2,"Serviced Residence (Intermediate)","Built-up ",744,0
"27896","Klcc",1450000,2,2,"Serviced Residence","Built-up ",840,0
"27897","Klcc",820000,1,1,"Serviced Residence","Built-up ",795,0
"27898","Klcc",1850000,3,2,"Serviced Residence","Built-up ",2326,1
"27899","Klcc",4800000,4,2,"Serviced Residence (Penthouse)","Built-up ",4206,1
"27900","Klcc",4200000,3,2,"Condominium (Corner)","Built-up ",2250,1
"27901","Klcc",3900000,3,2,"Serviced Residence","Built-up ",3896,1
"27902","Klcc",2080000,3,2,"Serviced Residence","Built-up ",2096,1
"27903","Klcc",1700000,3,2,"Condominium","Built-up ",2497,2
"27904","Klcc",1500000,3,1,"Condominium","Built-up ",2400,1
"27905","Klcc",2100000,3,4,"Condominium (Corner)","Built-up ",1905,2
"27906","Klcc",580000,5,3,"Serviced Residence","Built-up ",5400,1
"27907","Klcc",1700000,2,1,"Serviced Residence (Corner)","Built-up ",1249,0
"27908","Klcc",4059000,3,2,"Serviced Residence (Penthouse)","Built-up ",3383,2
"27909","Klcc",1700000,2,2,"Serviced Residence","Built-up ",1249,0
"27910","Klcc",2500000,4,2,"Condominium","Built-up ",4520,1
"27911","Klcc",1756000,2,2,"Condominium","Built-up ",2195,1
"27912","Klcc",2300000,1,2,"Condominium","Built-up ",1600,1
"27913","Klcc",3441000,3,2,"Condominium","Built-up ",2294,1
"27914","Klcc",1450000,3,2,"Condominium","Built-up ",2647,1
"27915","Klcc",2800000,4,3,"Serviced Residence","Built-up ",3315,1
"27916","Klcc",1920000,1,1,"Condominium","Built-up ",1032,0
"27917","Klcc",3e+06,3,3,"Serviced Residence","Built-up ",3303,2
"27918","Klcc",5222975,3,2,"Serviced Residence","Built-up ",3541,1
"27919","Klcc",1802500,2,1,"Serviced Residence","Built-up ",1442,1
"27920","Klcc",1500000,2,2,"Condominium","Built-up ",1711,1
"27921","Klcc",1450000,2,2,"Condominium","Built-up ",1411,1
"27922","Klcc",6900000,3,2,"Condominium","Built-up ",3767,1
"27923","Klcc",3e+06,3,2,"Serviced Residence","Built-up ",3006,2
"27924","Klcc",1130000,1,1,"Serviced Residence","Built-up ",1123,0
"27925","Klcc",1488888,3,1,"Condominium","Built-up ",1551,0
"27926","Klcc",1250000,2,2,"Serviced Residence","Unknown",998,0
"27927","Klcc",1.5e+07,2,2,"Condominium (Penthouse)","Built-up ",6664,1
"27928","Klcc",2600000,3,2,"Condominium (Intermediate)","Built-up ",2600,1
"27929","Klcc",1500000,3,2,"Condominium","Built-up ",1551,0
"27930","Klcc",580000,1,2,"Serviced Residence","Built-up ",795,0
"27931","Klcc",580000,2,2,"Apartment","Built-up ",844,0
"27932","Klcc",3300000,2,2,"Serviced Residence","Built-up ",1688,1
"27933","Klcc",4150000,3,2,"Serviced Residence","Built-up ",1786,0
"27934","Klcc",4300000,3,2,"Condominium","Built-up ",2250,1
"27935","Klcc",2368000,2,2,"Serviced Residence","Built-up ",1184,0
"27936","Klcc",6737500,3,2,"Residential Land","Land area ",12250,0
"27937","Klcc",3750000,3,2,"Condominium","Built-up ",3606,1
"27938","Klcc",2480000,4,2,"Serviced Residence (Intermediate)","Built-up ",2416,0
"27939","Klcc",580000,2,1,"Condominium (Corner)","Built-up ",1431,1
"27940","Klcc",580000,1,2,"Serviced Residence","Built-up ",795,0
"27941","Klcc",1650000,2,1,"Serviced Residence (Intermediate)","Built-up ",1248,0
"27942","Klcc",1785000,2,1,"Serviced Residence","Built-up ",1050,0
"27943","Klcc",4500000,3,2,"Condominium","Built-up ",2282,1
"27944","Klcc",8395000,3,2,"Serviced Residence (Penthouse)","Built-up ",2975,1
"27945","Klcc",580000,3,1,"Condominium (Corner)","Built-up ",1431,0
"27946","Klcc",2500000,4,3,"Condominium (Duplex)","Built-up ",4569,0
"27947","Klcc",9388000,3,2,"Serviced Residence (Penthouse)","Built-up ",3063,1
"27948","Klcc",8e+05,1,1,"Serviced Residence (Corner)","Built-up ",1023,0
"27949","Klcc",750000,2,1,"Serviced Residence","Built-up ",883,0
"27950","Klcc",899000,2,2,"Serviced Residence","Built-up ",795,1
"27951","Klcc",4500000,4,2,"Condominium (Penthouse)","Built-up ",5285,2
"27952","Klcc",2488000,4,2,"Condominium","Built-up ",3335,0
"27953","Klcc",2e+06,2,2,"Condominium","Built-up ",2321,1
"27954","Klcc",1453000,3,2,"Serviced Residence","Built-up ",1453,0
"27955","Klcc",1280000,2,1,"Serviced Residence","Built-up ",868,0
"27956","Klcc",1372275,2,1,"Serviced Residence","Built-up ",963,0
"27957","Klcc",1500000,2,1,"Serviced Residence","Built-up ",1050,0
"27958","Klcc",1550000,1,1,"Serviced Residence","Built-up ",1110,1
"27959","Klcc",1820000,3,3,"Serviced Residence (Corner)","Built-up ",1426,0
"27960","Klcc",1750000,2,2,"Serviced Residence (Intermediate)","Built-up ",1426,0
"27961","Klcc",2e+06,3,2,"Serviced Residence (Duplex)","Built-up ",1590,2
"27962","Klcc",1650000,3,2,"Condominium (Corner)","Built-up ",1905,1
"27963","Klcc",5e+06,3,3,"Serviced Residence (Corner)","Built-up ",2142,0
"27964","Klcc",1130000,1,2,"Condominium","Built-up ",1032,0
"27965","Klcc",1100000,1,1,"Serviced Residence","Built-up ",795,1
"27966","Klcc",2200000,3,2,"Condominium (Corner)","Built-up ",1798,0
"27967","Klcc",4570000,5,3,"Condominium (Corner)","Built-up ",3973,0
"27968","Klcc",1122000,1,1,"Condominium (Corner)","Built-up ",1431,0
"27969","Klcc",9e+06,4,2,"Condominium","Built-up ",7300,1
"27970","Klcc",4e+06,3,2,"Condominium (Intermediate)","Built-up ",2250,1
"27971","Klcc",580000,1,2,"Serviced Residence (Intermediate)","Built-up ",744,0
"27972","Klcc",898000,3,1,"Condominium (Intermediate)","Built-up ",1182,0
"27973","Klcc",7e+05,2,1,"Condominium (Intermediate)","Built-up ",971,0
"27974","Klcc",6750000,6,5,"Condominium (Corner)","Built-up ",6600,1
"27975","Klcc",1430000,1,2,"Serviced Residence (Studio)","Built-up ",566,0
"27976","Klcc",1100000,1,1,"Condominium","Built-up ",1032,0
"27977","Klcc",1750000,2,1,"Serviced Residence","Built-up ",1453,0
"27978","Klcc",1100000,1,1,"Condominium","Built-up ",1032,0
"27979","Klcc",2600000,4,2,"Serviced Residence","Built-up ",3100,0
"27980","Klcc",650000,1,1,"Serviced Residence (Corner)","Built-up ",1023,0
"27981","Klcc",1140000,3,2,"Serviced Residence (Intermediate)","Built-up ",1281,0
"27982","Klcc",745000,1,2,"Serviced Residence (Intermediate)","Built-up ",744,0
"27983","Klcc",2279200,2,2,"Serviced Residence (Corner)","Built-up ",1490,1
"27984","Klcc",2275000,2,1,"Serviced Residence","Built-up ",1490,1
"27985","Klcc",1650000,1,1,"Serviced Residence","Built-up ",1080,1
"27986","Klcc",580000,7,2,"Apartment (Intermediate)","Land area ",1400,0
"27987","Klcc",3003750,3,3,"Serviced Residence (Intermediate)","Built-up ",2066,1
"27988","Klcc",1378500,1,1,"Serviced Residence (Intermediate)","Built-up ",925,0
"27989","Klcc",730000,3,2,"Condominium (Corner)","Built-up ",1431,1
"27990","Klcc",1250000,1,2,"Serviced Residence","Built-up ",795,0
"27991","Klcc",1250000,1,2,"Serviced Residence","Built-up ",795,0
"27992","Klcc",1668400,1,2,"Serviced Residence","Built-up ",795,0
"27993","Klcc",1400000,1,2,"Serviced Residence (Corner)","Built-up ",1023,0
"27994","Klcc",580000,3,2,"Condominium","Built-up ",1065,1
"27995","Klcc",993000,1,1,"Serviced Residence","Built-up ",795,1
"27996","Klcc",1161000,2,1,"Serviced Residence","Built-up ",897,1
"27997","Klcc",1320000,2,2,"Serviced Residence","Built-up ",880,0
"27998","Klcc",1590000,1,1,"Serviced Residence (Corner)","Built-up ",1070,1
"27999","Klcc",4958000,4,4,"Serviced Residence","Built-up ",2615,0
"28000","Klcc",1390000,3,2,"Condominium","Built-up ",1439,1
"28001","Klcc",2530000,3,1,"Condominium","Built-up ",2245,1
"28002","Klcc",4290000,4,2,"Serviced Residence (Intermediate)","Built-up ",3300,1
"28003","Klcc",1522800,1,1,"Serviced Residence","Built-up ",1128,1
"28004","Klcc",1206960,1,2,"Serviced Residence","Built-up ",1128,1
"28005","Klcc",1350000,1,1,"Serviced Residence","Built-up ",795,0
"28006","Klcc",1650000,2,1,"Serviced Residence","Built-up ",1066,0
"28007","Klcc",950000,1,1,"Serviced Residence (Intermediate)","Land area ",744,0
"28008","Klcc",795000,2,1,"Serviced Residence (Intermediate)","Built-up ",744,0
"28009","Klcc",2499999,2,2,"Serviced Residence","Built-up ",1614,1
"28010","Klcc",1250000,1,2,"Serviced Residence","Built-up ",795,0
"28011","Klcc",7600000,4,3,"Condominium (Corner)","Built-up ",3218,1
"28012","Klcc",2200000,3,2,"Serviced Residence (Intermediate)","Built-up ",1323,0
"28013","Klcc",3300000,4,2,"Serviced Residence","Built-up ",2908,1
"28014","Klcc",1280000,2,2,"Serviced Residence","Land area ",900,1
"28015","Klcc",4050000,3,3,"Serviced Residence (Corner)","Built-up ",2059,1
"28016","Klcc",2100000,2,1,"Serviced Residence (Intermediate)","Built-up ",1076,0
"28017","Klcc",1202000,2,1,"Serviced Residence (Intermediate)","Built-up ",744,0
"28018","Klcc",2700000,4,3,"Condominium (Corner)","Built-up ",3218,1
"28019","Klcc",2549000,3,2,"Serviced Residence (Corner)","Built-up ",1463,0
"28020","Klcc",3930000,2,2,"Serviced Residence","Built-up ",1636,0
"28021","Klcc",1250000,1,1,"Serviced Residence","Built-up ",880,1
"28022","Klcc",988000,1,1,"Serviced Residence","Built-up ",795,1
"28023","Klcc",1236000,2,1,"Condominium","Built-up ",1032,0
"28024","Klcc",1530000,2,1,"Serviced Residence (Corner)","Built-up ",1023,0
"28025","Klcc",1.4e+07,6,2,"Bungalow","Land area ",12600,0
"28026","Klcc",1638800,3,4,"Condominium (EndLot)","Built-up ",1905,1
"28027","Klcc",2300000,3,2,"Condominium (Corner)","Built-up ",2680,1
"28028","Klcc",1900000,3,2,"Condominium","Built-up ",2017,0
"28029","Klcc",1560000,2,1,"Serviced Residence","Built-up ",930,0
"28030","Klcc",769000,1,1,"Serviced Residence (Intermediate)","Built-up ",744,0
"28031","Klcc",1300000,2,1,"Serviced Residence","Built-up ",1012,0
"28032","Klcc",1750000,4,2,"Condominium","Built-up ",2315,0
"28033","Klcc",1500000,2,1,"Serviced Residence","Built-up ",1012,0
"28034","Klcc",899000,3,1,"Condominium (Corner)","Built-up ",1431,0
"28035","Klcc",1178000,1,1,"Serviced Residence","Built-up ",795,1
"28036","Klcc",1200000,4,1,"Condominium","Built-up ",2000,1
"28037","Klcc",1900000,3,1,"Serviced Residence (Corner)","Built-up ",1157,0
"28038","Klcc",1e+06,2,2,"Serviced Residence","Built-up ",795,0
"28039","Klcc",2800000,4,2,"Serviced Residence (Corner)","Built-up ",3200,1
"28040","Klcc",1480000,2,2,"Serviced Residence","Land area ",866,0
"28041","Klcc",3450000,3,2,"Serviced Residence (Corner)","Built-up ",1560,0
"28042","Klcc",1200000,2,2,"Serviced Residence","Built-up ",820,1
"28043","Klcc",1200000,2,2,"Serviced Residence","Built-up ",795,1
"28044","Klcc",2139000,3,1,"Serviced Residence (Intermediate)","Built-up ",1426,0
"28045","Klcc",5e+06,3,2,"Condominium (Corner)","Built-up ",2228,1
"28046","Klcc",1450000,2,2,"Condominium (Intermediate)","Built-up ",1368,0
"28047","Klcc",4800000,4,2,"Serviced Residence (Corner)","Unknown",3835,1
"28048","Klcc",4816500,3,3,"Serviced Residence (Intermediate)","Built-up ",2142,1
"28049","Klcc",4752000,2,2,"Serviced Residence (Intermediate)","Built-up ",1938,0
"28050","Klcc",2900000,1,1,"Serviced Residence (Intermediate)","Built-up ",1163,0
"28051","Klcc",3880000,2,2,"Serviced Residence (Intermediate)","Built-up ",1636,0
"28052","Klcc",4900000,2,2,"Serviced Residence (Corner)","Built-up ",1894,0
"28053","Klcc",1750000,2,2,"Condominium (Corner)","Built-up ",1431,1
"28054","Klcc",1298680,1,2,"Condominium (Corner)","Built-up ",1431,1
"28055","Klcc",2050000,2,2,"Condominium (Corner)","Built-up ",1431,1
"28056","Klcc",1788000,2,2,"Condominium (Corner)","Built-up ",1431,1
"28057","Klcc",3498000,3,2,"Condominium (Corner)","Built-up ",1830,0
"28058","Klcc",3500000,3,2,"Condominium","Built-up ",3079,1
"28059","Klcc",1180000,2,2,"Condominium","Land area ",1806,1
"28060","Klcc",2800000,4,3,"Condominium (Corner)","Built-up ",3218,1
"28061","Klcc",1100000,3,1,"Condominium","Built-up ",1492,1
"28062","Klcc",870000,2,2,"Serviced Residence","Built-up ",866,0
"28063","Klcc",750000,2,2,"Serviced Residence","Built-up ",795,0
"28064","Klcc",580000,1,2,"Serviced Residence (Studio)","Built-up ",492,0
"28065","Klcc",1700000,2,1,"Serviced Residence","Built-up ",1227,0
"28066","Klcc",3300000,4,10,"Bungalow (Corner)","Land area ",12285,1
